ID_Vereador;Texto;Data;Tipo_Ação
Dispõe sobre a criação, no âmbito da Câmara Municipal de São Paulo, da Frente Parlamentar em Defesa da Mobilidade Humana, e dá outras providências. 
FASE DA DISCUSSÃO: 2ª DO SUBSTITUTIVO DA COMISSÃO DE POLÍTICA URBANA, METROPOLITANA E MEIO AMBIENTE 
APROVAÇÃO MEDIANTE VOTO FAVORÁVEL DA MAIORIA ABSOLUTA DOS MEMBROS DA CÂMARA.e como resultado da votação foi APROVADA.";11/4/2012;Votação
119;"Votou a favor para a matéria de PR 12 /2010, para a ementa que PR 12 /2010, dos Vereadores FLORIANO PESARO (PSDB), CHICO MACENA (PT), RICARDO TEIXEIRA (PV), NETINHO DE PAULA (PC DO B), MARA GABRILLI (PSDB), MARCO AURÉLIO CUNHA (PSD) 
Dispõe sobre a criação, no âmbito da Câmara Municipal de São Paulo, da Frente Parlamentar em Defesa da Mobilidade Humana, e dá outras providências. 
FASE DA DISCUSSÃO: 2ª DO SUBSTITUTIVO DA COMISSÃO DE POLÍTICA URBANA, METROPOLITANA E MEIO AMBIENTE 
APROVAÇÃO MEDIANTE VOTO FAVORÁVEL DA MAIORIA ABSOLUTA DOS MEMBROS DA CÂMARA.e como resultado da votação foi APROVADA.";11/4/2012;Votação
133;"Votou a favor para a matéria de PR 12 /2010, para a ementa que PR 12 /2010, dos Vereadores FLORIANO PESARO (PSDB), CHICO MACENA (PT), RICARDO TEIXEIRA (PV), NETINHO DE PAULA (PC DO B), MARA GABRILLI (PSDB), MARCO AURÉLIO CUNHA (PSD) 
Dispõe sobre a criação, no âmbito da Câmara Municipal de São Paulo, da Frente Parlamentar em Defesa da Mobilidade Humana, e dá outras providências. 
FASE DA DISCUSSÃO: 2ª DO SUBSTITUTIVO DA COMISSÃO DE POLÍTICA URBANA, METROPOLITANA E MEIO AMBIENTE 
APROVAÇÃO MEDIANTE VOTO FAVORÁVEL DA MAIORIA ABSOLUTA DOS MEMBROS DA CÂMARA.e como resultado da votação foi APROVADA.";11/4/2012;Votação
5;"Votou a favor para a matéria de PR 12 /2010, para a ementa que PR 12 /2010, dos Vereadores FLORIANO PESARO (PSDB), CHICO MACENA (PT), RICARDO TEIXEIRA (PV), NETINHO DE PAULA (PC DO B), MARA GABRILLI (PSDB), MARCO AURÉLIO CUNHA (PSD) 
Dispõe sobre a criação, no âmbito da Câmara Municipal de São Paulo, da Frente Parlamentar em Defesa da Mobilidade Humana, e dá outras providências. 
FASE DA DISCUSSÃO: 2ª DO SUBSTITUTIVO DA COMISSÃO DE POLÍTICA URBANA, METROPOLITANA E MEIO AMBIENTE 
APROVAÇÃO MEDIANTE VOTO FAVORÁVEL DA MAIORIA ABSOLUTA DOS MEMBROS DA CÂMARA.e como resultado da votação foi APROVADA.";11/4/2012;Votação
1;"Não votou para a matéria de PR 12 /2010, para a ementa que PR 12 /2010, dos Vereadores FLORIANO PESARO (PSDB), CHICO MACENA (PT), RICARDO TEIXEIRA (PV), NETINHO DE PAULA (PC DO B), MARA GABRILLI (PSDB), MARCO AURÉLIO CUNHA (PSD) 
Dispõe sobre a criação, no âmbito da Câmara Municipal de São Paulo, da Frente Parlamentar em Defesa da Mobilidade Humana, e dá outras providências. 
FASE DA DISCUSSÃO: 2ª DO SUBSTITUTIVO DA COMISSÃO DE POLÍTICA URBANA, METROPOLITANA E MEIO AMBIENTE 
APROVAÇÃO MEDIANTE VOTO FAVORÁVEL DA MAIORIA ABSOLUTA DOS MEMBROS DA CÂMARA.e como resultado da votação foi APROVADA.";11/4/2012;Votação
45;"Não votou para a matéria de PR 12 /2010, para a ementa que PR 12 /2010, dos Vereadores FLORIANO PESARO (PSDB), CHICO MACENA (PT), RICARDO TEIXEIRA (PV), NETINHO DE PAULA (PC DO B), MARA GABRILLI (PSDB), MARCO AURÉLIO CUNHA (PSD) 
Dispõe sobre a criação, no âmbito da Câmara Municipal de São Paulo, da Frente Parlamentar em Defesa da Mobilidade Humana, e dá outras providências. 
FASE DA DISCUSSÃO: 2ª DO SUBSTITUTIVO DA COMISSÃO DE POLÍTICA URBANA, METROPOLITANA E MEIO AMBIENTE 
APROVAÇÃO MEDIANTE VOTO FAVORÁVEL DA MAIORIA ABSOLUTA DOS MEMBROS DA CÂMARA.e como resultado da votação foi APROVADA.";11/4/2012;Votação
20;"Votou a favor para a matéria de PR 12 /2010, para a ementa que PR 12 /2010, dos Vereadores FLORIANO PESARO (PSDB), CHICO MACENA (PT), RICARDO TEIXEIRA (PV), NETINHO DE PAULA (PC DO B), MARA GABRILLI (PSDB), MARCO AURÉLIO CUNHA (PSD) 
Dispõe sobre a criação, no âmbito da Câmara Municipal de São Paulo, da Frente Parlamentar em Defesa da Mobilidade Humana, e dá outras providências. 
FASE DA DISCUSSÃO: 2ª DO SUBSTITUTIVO DA COMISSÃO DE POLÍTICA URBANA, METROPOLITANA E MEIO AMBIENTE 
APROVAÇÃO MEDIANTE VOTO FAVORÁVEL DA MAIORIA ABSOLUTA DOS MEMBROS DA CÂMARA.e como resultado da votação foi APROVADA.";11/4/2012;Votação
50;"Votou a favor para a matéria de PR 12 /2010, para a ementa que PR 12 /2010, dos Vereadores FLORIANO PESARO (PSDB), CHICO MACENA (PT), RICARDO TEIXEIRA (PV), NETINHO DE PAULA (PC DO B), MARA GABRILLI (PSDB), MARCO AURÉLIO CUNHA (PSD) 
Dispõe sobre a criação, no âmbito da Câmara Municipal de São Paulo, da Frente Parlamentar em Defesa da Mobilidade Humana, e dá outras providências. 
FASE DA DISCUSSÃO: 2ª DO SUBSTITUTIVO DA COMISSÃO DE POLÍTICA URBANA, METROPOLITANA E MEIO AMBIENTE 
APROVAÇÃO MEDIANTE VOTO FAVORÁVEL DA MAIORIA ABSOLUTA DOS MEMBROS DA CÂMARA.e como resultado da votação foi APROVADA.";11/4/2012;Votação
8;"Votou a favor para a matéria de PR 12 /2010, para a ementa que PR 12 /2010, dos Vereadores FLORIANO PESARO (PSDB), CHICO MACENA (PT), RICARDO TEIXEIRA (PV), NETINHO DE PAULA (PC DO B), MARA GABRILLI (PSDB), MARCO AURÉLIO CUNHA (PSD) 
Dispõe sobre a criação, no âmbito da Câmara Municipal de São Paulo, da Frente Parlamentar em Defesa da Mobilidade Humana, e dá outras providências. 
FASE DA DISCUSSÃO: 2ª DO SUBSTITUTIVO DA COMISSÃO DE POLÍTICA URBANA, METROPOLITANA E MEIO AMBIENTE 
APROVAÇÃO MEDIANTE VOTO FAVORÁVEL DA MAIORIA ABSOLUTA DOS MEMBROS DA CÂMARA.e como resultado da votação foi APROVADA.";11/4/2012;Votação
44;"Votou a favor para a matéria de PR 12 /2010, para a ementa que PR 12 /2010, dos Vereadores FLORIANO PESARO (PSDB), CHICO MACENA (PT), RICARDO TEIXEIRA (PV), NETINHO DE PAULA (PC DO B), MARA GABRILLI (PSDB), MARCO AURÉLIO CUNHA (PSD) 
Dispõe sobre a criação, no âmbito da Câmara Municipal de São Paulo, da Frente Parlamentar em Defesa da Mobilidade Humana, e dá outras providências. 
FASE DA DISCUSSÃO: 2ª DO SUBSTITUTIVO DA COMISSÃO DE POLÍTICA URBANA, METROPOLITANA E MEIO AMBIENTE 
APROVAÇÃO MEDIANTE VOTO FAVORÁVEL DA MAIORIA ABSOLUTA DOS MEMBROS DA CÂMARA.e como resultado da votação foi APROVADA.";11/4/2012;Votação
35;"Votou a favor para a matéria de PR 12 /2010, para a ementa que PR 12 /2010, dos Vereadores FLORIANO PESARO (PSDB), CHICO MACENA (PT), RICARDO TEIXEIRA (PV), NETINHO DE PAULA (PC DO B), MARA GABRILLI (PSDB), MARCO AURÉLIO CUNHA (PSD) 
Dispõe sobre a criação, no âmbito da Câmara Municipal de São Paulo, da Frente Parlamentar em Defesa da Mobilidade Humana, e dá outras providências. 
FASE DA DISCUSSÃO: 2ª DO SUBSTITUTIVO DA COMISSÃO DE POLÍTICA URBANA, METROPOLITANA E MEIO AMBIENTE 
APROVAÇÃO MEDIANTE VOTO FAVORÁVEL DA MAIORIA ABSOLUTA DOS MEMBROS DA CÂMARA.e como resultado da votação foi APROVADA.";11/4/2012;Votação
29;"Votou a favor para a matéria de PR 12 /2010, para a ementa que PR 12 /2010, dos Vereadores FLORIANO PESARO (PSDB), CHICO MACENA (PT), RICARDO TEIXEIRA (PV), NETINHO DE PAULA (PC DO B), MARA GABRILLI (PSDB), MARCO AURÉLIO CUNHA (PSD) 
Dispõe sobre a criação, no âmbito da Câmara Municipal de São Paulo, da Frente Parlamentar em Defesa da Mobilidade Humana, e dá outras providências. 
FASE DA DISCUSSÃO: 2ª DO SUBSTITUTIVO DA COMISSÃO DE POLÍTICA URBANA, METROPOLITANA E MEIO AMBIENTE 
APROVAÇÃO MEDIANTE VOTO FAVORÁVEL DA MAIORIA ABSOLUTA DOS MEMBROS DA CÂMARA.e como resultado da votação foi APROVADA.";11/4/2012;Votação
41;"Votou a favor para a matéria de PR 12 /2010, para a ementa que PR 12 /2010, dos Vereadores FLORIANO PESARO (PSDB), CHICO MACENA (PT), RICARDO TEIXEIRA (PV), NETINHO DE PAULA (PC DO B), MARA GABRILLI (PSDB), MARCO AURÉLIO CUNHA (PSD) 
Dispõe sobre a criação, no âmbito da Câmara Municipal de São Paulo, da Frente Parlamentar em Defesa da Mobilidade Humana, e dá outras providências. 
FASE DA DISCUSSÃO: 2ª DO SUBSTITUTIVO DA COMISSÃO DE POLÍTICA URBANA, METROPOLITANA E MEIO AMBIENTE 
APROVAÇÃO MEDIANTE VOTO FAVORÁVEL DA MAIORIA ABSOLUTA DOS MEMBROS DA CÂMARA.e como resultado da votação foi APROVADA.";11/4/2012;Votação
121;"Não votou para a matéria de PR 12 /2010, para a ementa que PR 12 /2010, dos Vereadores FLORIANO PESARO (PSDB), CHICO MACENA (PT), RICARDO TEIXEIRA (PV), NETINHO DE PAULA (PC DO B), MARA GABRILLI (PSDB), MARCO AURÉLIO CUNHA (PSD) 
Dispõe sobre a criação, no âmbito da Câmara Municipal de São Paulo, da Frente Parlamentar em Defesa da Mobilidade Humana, e dá outras providências. 
FASE DA DISCUSSÃO: 2ª DO SUBSTITUTIVO DA COMISSÃO DE POLÍTICA URBANA, METROPOLITANA E MEIO AMBIENTE 
APROVAÇÃO MEDIANTE VOTO FAVORÁVEL DA MAIORIA ABSOLUTA DOS MEMBROS DA CÂMARA.e como resultado da votação foi APROVADA.";11/4/2012;Votação
53;"Votou a favor para a matéria de PR 12 /2010, para a ementa que PR 12 /2010, dos Vereadores FLORIANO PESARO (PSDB), CHICO MACENA (PT), RICARDO TEIXEIRA (PV), NETINHO DE PAULA (PC DO B), MARA GABRILLI (PSDB), MARCO AURÉLIO CUNHA (PSD) 
Dispõe sobre a criação, no âmbito da Câmara Municipal de São Paulo, da Frente Parlamentar em Defesa da Mobilidade Humana, e dá outras providências. 
FASE DA DISCUSSÃO: 2ª DO SUBSTITUTIVO DA COMISSÃO DE POLÍTICA URBANA, METROPOLITANA E MEIO AMBIENTE 
APROVAÇÃO MEDIANTE VOTO FAVORÁVEL DA MAIORIA ABSOLUTA DOS MEMBROS DA CÂMARA.e como resultado da votação foi APROVADA.";11/4/2012;Votação
12;"Votou a favor para a matéria de PR 12 /2010, para a ementa que PR 12 /2010, dos Vereadores FLORIANO PESARO (PSDB), CHICO MACENA (PT), RICARDO TEIXEIRA (PV), NETINHO DE PAULA (PC DO B), MARA GABRILLI (PSDB), MARCO AURÉLIO CUNHA (PSD) 
Dispõe sobre a criação, no âmbito da Câmara Municipal de São Paulo, da Frente Parlamentar em Defesa da Mobilidade Humana, e dá outras providências. 
FASE DA DISCUSSÃO: 2ª DO SUBSTITUTIVO DA COMISSÃO DE POLÍTICA URBANA, METROPOLITANA E MEIO AMBIENTE 
APROVAÇÃO MEDIANTE VOTO FAVORÁVEL DA MAIORIA ABSOLUTA DOS MEMBROS DA CÂMARA.e como resultado da votação foi APROVADA.";11/4/2012;Votação
132;"Votou a favor para a matéria de PR 12 /2010, para a ementa que PR 12 /2010, dos Vereadores FLORIANO PESARO (PSDB), CHICO MACENA (PT), RICARDO TEIXEIRA (PV), NETINHO DE PAULA (PC DO B), MARA GABRILLI (PSDB), MARCO AURÉLIO CUNHA (PSD) 
Dispõe sobre a criação, no âmbito da Câmara Municipal de São Paulo, da Frente Parlamentar em Defesa da Mobilidade Humana, e dá outras providências. 
FASE DA DISCUSSÃO: 2ª DO SUBSTITUTIVO DA COMISSÃO DE POLÍTICA URBANA, METROPOLITANA E MEIO AMBIENTE 
APROVAÇÃO MEDIANTE VOTO FAVORÁVEL DA MAIORIA ABSOLUTA DOS MEMBROS DA CÂMARA.e como resultado da votação foi APROVADA.";11/4/2012;Votação
22;"Não votou para a matéria de PR 12 /2010, para a ementa que PR 12 /2010, dos Vereadores FLORIANO PESARO (PSDB), CHICO MACENA (PT), RICARDO TEIXEIRA (PV), NETINHO DE PAULA (PC DO B), MARA GABRILLI (PSDB), MARCO AURÉLIO CUNHA (PSD) 
Dispõe sobre a criação, no âmbito da Câmara Municipal de São Paulo, da Frente Parlamentar em Defesa da Mobilidade Humana, e dá outras providências. 
FASE DA DISCUSSÃO: 2ª DO SUBSTITUTIVO DA COMISSÃO DE POLÍTICA URBANA, METROPOLITANA E MEIO AMBIENTE 
APROVAÇÃO MEDIANTE VOTO FAVORÁVEL DA MAIORIA ABSOLUTA DOS MEMBROS DA CÂMARA.e como resultado da votação foi APROVADA.";11/4/2012;Votação
16;"Votou a favor para a matéria de PR 12 /2010, para a ementa que PR 12 /2010, dos Vereadores FLORIANO PESARO (PSDB), CHICO MACENA (PT), RICARDO TEIXEIRA (PV), NETINHO DE PAULA (PC DO B), MARA GABRILLI (PSDB), MARCO AURÉLIO CUNHA (PSD) 
Dispõe sobre a criação, no âmbito da Câmara Municipal de São Paulo, da Frente Parlamentar em Defesa da Mobilidade Humana, e dá outras providências. 
FASE DA DISCUSSÃO: 2ª DO SUBSTITUTIVO DA COMISSÃO DE POLÍTICA URBANA, METROPOLITANA E MEIO AMBIENTE 
APROVAÇÃO MEDIANTE VOTO FAVORÁVEL DA MAIORIA ABSOLUTA DOS MEMBROS DA CÂMARA.e como resultado da votação foi APROVADA.";11/4/2012;Votação
131;"Votou a favor para a matéria de PR 12 /2010, para a ementa que PR 12 /2010, dos Vereadores FLORIANO PESARO (PSDB), CHICO MACENA (PT), RICARDO TEIXEIRA (PV), NETINHO DE PAULA (PC DO B), MARA GABRILLI (PSDB), MARCO AURÉLIO CUNHA (PSD) 
Dispõe sobre a criação, no âmbito da Câmara Municipal de São Paulo, da Frente Parlamentar em Defesa da Mobilidade Humana, e dá outras providências. 
FASE DA DISCUSSÃO: 2ª DO SUBSTITUTIVO DA COMISSÃO DE POLÍTICA URBANA, METROPOLITANA E MEIO AMBIENTE 
APROVAÇÃO MEDIANTE VOTO FAVORÁVEL DA MAIORIA ABSOLUTA DOS MEMBROS DA CÂMARA.e como resultado da votação foi APROVADA.";11/4/2012;Votação
38;"Votou a favor para a matéria de PR 12 /2010, para a ementa que PR 12 /2010, dos Vereadores FLORIANO PESARO (PSDB), CHICO MACENA (PT), RICARDO TEIXEIRA (PV), NETINHO DE PAULA (PC DO B), MARA GABRILLI (PSDB), MARCO AURÉLIO CUNHA (PSD) 
Dispõe sobre a criação, no âmbito da Câmara Municipal de São Paulo, da Frente Parlamentar em Defesa da Mobilidade Humana, e dá outras providências. 
FASE DA DISCUSSÃO: 2ª DO SUBSTITUTIVO DA COMISSÃO DE POLÍTICA URBANA, METROPOLITANA E MEIO AMBIENTE 
APROVAÇÃO MEDIANTE VOTO FAVORÁVEL DA MAIORIA ABSOLUTA DOS MEMBROS DA CÂMARA.e como resultado da votação foi APROVADA.";11/4/2012;Votação
118;"Votou a favor para a matéria de PR 12 /2010, para a ementa que PR 12 /2010, dos Vereadores FLORIANO PESARO (PSDB), CHICO MACENA (PT), RICARDO TEIXEIRA (PV), NETINHO DE PAULA (PC DO B), MARA GABRILLI (PSDB), MARCO AURÉLIO CUNHA (PSD) 
Dispõe sobre a criação, no âmbito da Câmara Municipal de São Paulo, da Frente Parlamentar em Defesa da Mobilidade Humana, e dá outras providências. 
FASE DA DISCUSSÃO: 2ª DO SUBSTITUTIVO DA COMISSÃO DE POLÍTICA URBANA, METROPOLITANA E MEIO AMBIENTE 
APROVAÇÃO MEDIANTE VOTO FAVORÁVEL DA MAIORIA ABSOLUTA DOS MEMBROS DA CÂMARA.e como resultado da votação foi APROVADA.";11/4/2012;Votação
3;"Não votou para a matéria de PR 12 /2010, para a ementa que PR 12 /2010, dos Vereadores FLORIANO PESARO (PSDB), CHICO MACENA (PT), RICARDO TEIXEIRA (PV), NETINHO DE PAULA (PC DO B), MARA GABRILLI (PSDB), MARCO AURÉLIO CUNHA (PSD) 
Dispõe sobre a criação, no âmbito da Câmara Municipal de São Paulo, da Frente Parlamentar em Defesa da Mobilidade Humana, e dá outras providências. 
FASE DA DISCUSSÃO: 2ª DO SUBSTITUTIVO DA COMISSÃO DE POLÍTICA URBANA, METROPOLITANA E MEIO AMBIENTE 
APROVAÇÃO MEDIANTE VOTO FAVORÁVEL DA MAIORIA ABSOLUTA DOS MEMBROS DA CÂMARA.e como resultado da votação foi APROVADA.";11/4/2012;Votação
13;"Votou a favor para a matéria de PR 12 /2010, para a ementa que PR 12 /2010, dos Vereadores FLORIANO PESARO (PSDB), CHICO MACENA (PT), RICARDO TEIXEIRA (PV), NETINHO DE PAULA (PC DO B), MARA GABRILLI (PSDB), MARCO AURÉLIO CUNHA (PSD) 
Dispõe sobre a criação, no âmbito da Câmara Municipal de São Paulo, da Frente Parlamentar em Defesa da Mobilidade Humana, e dá outras providências. 
FASE DA DISCUSSÃO: 2ª DO SUBSTITUTIVO DA COMISSÃO DE POLÍTICA URBANA, METROPOLITANA E MEIO AMBIENTE 
APROVAÇÃO MEDIANTE VOTO FAVORÁVEL DA MAIORIA ABSOLUTA DOS MEMBROS DA CÂMARA.e como resultado da votação foi APROVADA.";11/4/2012;Votação
6;"Não votou para a matéria de PR 12 /2010, para a ementa que PR 12 /2010, dos Vereadores FLORIANO PESARO (PSDB), CHICO MACENA (PT), RICARDO TEIXEIRA (PV), NETINHO DE PAULA (PC DO B), MARA GABRILLI (PSDB), MARCO AURÉLIO CUNHA (PSD) 
Dispõe sobre a criação, no âmbito da Câmara Municipal de São Paulo, da Frente Parlamentar em Defesa da Mobilidade Humana, e dá outras providências. 
FASE DA DISCUSSÃO: 2ª DO SUBSTITUTIVO DA COMISSÃO DE POLÍTICA URBANA, METROPOLITANA E MEIO AMBIENTE 
APROVAÇÃO MEDIANTE VOTO FAVORÁVEL DA MAIORIA ABSOLUTA DOS MEMBROS DA CÂMARA.e como resultado da votação foi APROVADA.";11/4/2012;Votação
117;"Votou a favor para a matéria de PR 12 /2010, para a ementa que PR 12 /2010, dos Vereadores FLORIANO PESARO (PSDB), CHICO MACENA (PT), RICARDO TEIXEIRA (PV), NETINHO DE PAULA (PC DO B), MARA GABRILLI (PSDB), MARCO AURÉLIO CUNHA (PSD) 
Dispõe sobre a criação, no âmbito da Câmara Municipal de São Paulo, da Frente Parlamentar em Defesa da Mobilidade Humana, e dá outras providências. 
FASE DA DISCUSSÃO: 2ª DO SUBSTITUTIVO DA COMISSÃO DE POLÍTICA URBANA, METROPOLITANA E MEIO AMBIENTE 
APROVAÇÃO MEDIANTE VOTO FAVORÁVEL DA MAIORIA ABSOLUTA DOS MEMBROS DA CÂMARA.e como resultado da votação foi APROVADA.";11/4/2012;Votação
114;"Votou a favor para a matéria de PR 12 /2010, para a ementa que PR 12 /2010, dos Vereadores FLORIANO PESARO (PSDB), CHICO MACENA (PT), RICARDO TEIXEIRA (PV), NETINHO DE PAULA (PC DO B), MARA GABRILLI (PSDB), MARCO AURÉLIO CUNHA (PSD) 
Dispõe sobre a criação, no âmbito da Câmara Municipal de São Paulo, da Frente Parlamentar em Defesa da Mobilidade Humana, e dá outras providências. 
FASE DA DISCUSSÃO: 2ª DO SUBSTITUTIVO DA COMISSÃO DE POLÍTICA URBANA, METROPOLITANA E MEIO AMBIENTE 
APROVAÇÃO MEDIANTE VOTO FAVORÁVEL DA MAIORIA ABSOLUTA DOS MEMBROS DA CÂMARA.e como resultado da votação foi APROVADA.";11/4/2012;Votação
15;"Votou a favor para a matéria de PR 12 /2010, para a ementa que PR 12 /2010, dos Vereadores FLORIANO PESARO (PSDB), CHICO MACENA (PT), RICARDO TEIXEIRA (PV), NETINHO DE PAULA (PC DO B), MARA GABRILLI (PSDB), MARCO AURÉLIO CUNHA (PSD) 
Dispõe sobre a criação, no âmbito da Câmara Municipal de São Paulo, da Frente Parlamentar em Defesa da Mobilidade Humana, e dá outras providências. 
FASE DA DISCUSSÃO: 2ª DO SUBSTITUTIVO DA COMISSÃO DE POLÍTICA URBANA, METROPOLITANA E MEIO AMBIENTE 
APROVAÇÃO MEDIANTE VOTO FAVORÁVEL DA MAIORIA ABSOLUTA DOS MEMBROS DA CÂMARA.e como resultado da votação foi APROVADA.";11/4/2012;Votação
4;"Não votou para a matéria de PR 12 /2010, para a ementa que PR 12 /2010, dos Vereadores FLORIANO PESARO (PSDB), CHICO MACENA (PT), RICARDO TEIXEIRA (PV), NETINHO DE PAULA (PC DO B), MARA GABRILLI (PSDB), MARCO AURÉLIO CUNHA (PSD) 
Dispõe sobre a criação, no âmbito da Câmara Municipal de São Paulo, da Frente Parlamentar em Defesa da Mobilidade Humana, e dá outras providências. 
FASE DA DISCUSSÃO: 2ª DO SUBSTITUTIVO DA COMISSÃO DE POLÍTICA URBANA, METROPOLITANA E MEIO AMBIENTE 
APROVAÇÃO MEDIANTE VOTO FAVORÁVEL DA MAIORIA ABSOLUTA DOS MEMBROS DA CÂMARA.e como resultado da votação foi APROVADA.";11/4/2012;Votação
11;"Votou a favor para a matéria de PR 12 /2010, para a ementa que PR 12 /2010, dos Vereadores FLORIANO PESARO (PSDB), CHICO MACENA (PT), RICARDO TEIXEIRA (PV), NETINHO DE PAULA (PC DO B), MARA GABRILLI (PSDB), MARCO AURÉLIO CUNHA (PSD) 
Dispõe sobre a criação, no âmbito da Câmara Municipal de São Paulo, da Frente Parlamentar em Defesa da Mobilidade Humana, e dá outras providências. 
FASE DA DISCUSSÃO: 2ª DO SUBSTITUTIVO DA COMISSÃO DE POLÍTICA URBANA, METROPOLITANA E MEIO AMBIENTE 
APROVAÇÃO MEDIANTE VOTO FAVORÁVEL DA MAIORIA ABSOLUTA DOS MEMBROS DA CÂMARA.e como resultado da votação foi APROVADA.";11/4/2012;Votação
26;"Votou a favor para a matéria de PR 12 /2010, para a ementa que PR 12 /2010, dos Vereadores FLORIANO PESARO (PSDB), CHICO MACENA (PT), RICARDO TEIXEIRA (PV), NETINHO DE PAULA (PC DO B), MARA GABRILLI (PSDB), MARCO AURÉLIO CUNHA (PSD) 
Dispõe sobre a criação, no âmbito da Câmara Municipal de São Paulo, da Frente Parlamentar em Defesa da Mobilidade Humana, e dá outras providências. 
FASE DA DISCUSSÃO: 2ª DO SUBSTITUTIVO DA COMISSÃO DE POLÍTICA URBANA, METROPOLITANA E MEIO AMBIENTE 
APROVAÇÃO MEDIANTE VOTO FAVORÁVEL DA MAIORIA ABSOLUTA DOS MEMBROS DA CÂMARA.e como resultado da votação foi APROVADA.";11/4/2012;Votação
113;"Votou a favor para a matéria de PR 12 /2010, para a ementa que PR 12 /2010, dos Vereadores FLORIANO PESARO (PSDB), CHICO MACENA (PT), RICARDO TEIXEIRA (PV), NETINHO DE PAULA (PC DO B), MARA GABRILLI (PSDB), MARCO AURÉLIO CUNHA (PSD) 
Dispõe sobre a criação, no âmbito da Câmara Municipal de São Paulo, da Frente Parlamentar em Defesa da Mobilidade Humana, e dá outras providências. 
FASE DA DISCUSSÃO: 2ª DO SUBSTITUTIVO DA COMISSÃO DE POLÍTICA URBANA, METROPOLITANA E MEIO AMBIENTE 
APROVAÇÃO MEDIANTE VOTO FAVORÁVEL DA MAIORIA ABSOLUTA DOS MEMBROS DA CÂMARA.e como resultado da votação foi APROVADA.";11/4/2012;Votação
25;"Votou a favor para a matéria de PR 12 /2010, para a ementa que PR 12 /2010, dos Vereadores FLORIANO PESARO (PSDB), CHICO MACENA (PT), RICARDO TEIXEIRA (PV), NETINHO DE PAULA (PC DO B), MARA GABRILLI (PSDB), MARCO AURÉLIO CUNHA (PSD) 
Dispõe sobre a criação, no âmbito da Câmara Municipal de São Paulo, da Frente Parlamentar em Defesa da Mobilidade Humana, e dá outras providências. 
FASE DA DISCUSSÃO: 2ª DO SUBSTITUTIVO DA COMISSÃO DE POLÍTICA URBANA, METROPOLITANA E MEIO AMBIENTE 
APROVAÇÃO MEDIANTE VOTO FAVORÁVEL DA MAIORIA ABSOLUTA DOS MEMBROS DA CÂMARA.e como resultado da votação foi APROVADA.";11/4/2012;Votação
112;"Votou a favor para a matéria de PR 12 /2010, para a ementa que PR 12 /2010, dos Vereadores FLORIANO PESARO (PSDB), CHICO MACENA (PT), RICARDO TEIXEIRA (PV), NETINHO DE PAULA (PC DO B), MARA GABRILLI (PSDB), MARCO AURÉLIO CUNHA (PSD) 
Dispõe sobre a criação, no âmbito da Câmara Municipal de São Paulo, da Frente Parlamentar em Defesa da Mobilidade Humana, e dá outras providências. 
FASE DA DISCUSSÃO: 2ª DO SUBSTITUTIVO DA COMISSÃO DE POLÍTICA URBANA, METROPOLITANA E MEIO AMBIENTE 
APROVAÇÃO MEDIANTE VOTO FAVORÁVEL DA MAIORIA ABSOLUTA DOS MEMBROS DA CÂMARA.e como resultado da votação foi APROVADA.";11/4/2012;Votação
10;"Votou a favor para a matéria de PR 12 /2010, para a ementa que PR 12 /2010, dos Vereadores FLORIANO PESARO (PSDB), CHICO MACENA (PT), RICARDO TEIXEIRA (PV), NETINHO DE PAULA (PC DO B), MARA GABRILLI (PSDB), MARCO AURÉLIO CUNHA (PSD) 
Dispõe sobre a criação, no âmbito da Câmara Municipal de São Paulo, da Frente Parlamentar em Defesa da Mobilidade Humana, e dá outras providências. 
FASE DA DISCUSSÃO: 2ª DO SUBSTITUTIVO DA COMISSÃO DE POLÍTICA URBANA, METROPOLITANA E MEIO AMBIENTE 
APROVAÇÃO MEDIANTE VOTO FAVORÁVEL DA MAIORIA ABSOLUTA DOS MEMBROS DA CÂMARA.e como resultado da votação foi APROVADA.";11/4/2012;Votação
122;"Votou a favor para a matéria de PR 12 /2010, para a ementa que PR 12 /2010, dos Vereadores FLORIANO PESARO (PSDB), CHICO MACENA (PT), RICARDO TEIXEIRA (PV), NETINHO DE PAULA (PC DO B), MARA GABRILLI (PSDB), MARCO AURÉLIO CUNHA (PSD) 
Dispõe sobre a criação, no âmbito da Câmara Municipal de São Paulo, da Frente Parlamentar em Defesa da Mobilidade Humana, e dá outras providências. 
FASE DA DISCUSSÃO: 2ª DO SUBSTITUTIVO DA COMISSÃO DE POLÍTICA URBANA, METROPOLITANA E MEIO AMBIENTE 
APROVAÇÃO MEDIANTE VOTO FAVORÁVEL DA MAIORIA ABSOLUTA DOS MEMBROS DA CÂMARA.e como resultado da votação foi APROVADA.";11/4/2012;Votação
9;"Votou a favor para a matéria de PR 12 /2010, para a ementa que PR 12 /2010, dos Vereadores FLORIANO PESARO (PSDB), CHICO MACENA (PT), RICARDO TEIXEIRA (PV), NETINHO DE PAULA (PC DO B), MARA GABRILLI (PSDB), MARCO AURÉLIO CUNHA (PSD) 
Dispõe sobre a criação, no âmbito da Câmara Municipal de São Paulo, da Frente Parlamentar em Defesa da Mobilidade Humana, e dá outras providências. 
FASE DA DISCUSSÃO: 2ª DO SUBSTITUTIVO DA COMISSÃO DE POLÍTICA URBANA, METROPOLITANA E MEIO AMBIENTE 
